-1.9999999999999991,-1.9999999999999991,-1.9999999999999991,-1.9999999999999991
bumps,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
finishing,-14.106235761615748,-15.153235338689413,-13.75936808694709,-14.86978660094578
babies,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
lite,-14.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
diapers,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
unsavory,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
characters,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
seedy,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
dive,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
perhaps,-13.106235761615748,-11.693803720052117,-13.75936808694709,-13.284824100224624
inclement,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
advised,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
creatively,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
named,-14.106235761615748,-14.153235338689413,-14.75936808694709,-12.547858506058416
seeming,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
hideously,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
establishmenti,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
astonishment,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
pass,-13.521273260894592,-14.153235338689413,-12.75936808694709,-12.062431678888174
enlighten,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
whatever,-12.784307666728385,-13.568272837968257,-13.174405586225934,-14.86978660094578
words,-12.784307666728385,-13.568272837968257,-13.75936808694709,-14.86978660094578
almighty,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
spake,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
nonsense,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
final,-14.106235761615748,-13.153235338689413,-14.75936808694709,-13.86978660094578
matters,-12.784307666728385,-13.153235338689413,-13.75936808694709,-14.86978660094578
unavailable,-14.106235761615748,-15.153235338689413,-14.75936808694709,-13.86978660094578
presumably,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
admitted,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
defeat,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
slunk,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
fewer,-14.106235761615748,-15.153235338689413,-14.75936808694709,-13.86978660094578
regrets,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
nighta,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
bench,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
surrounded,-14.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
pimps,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
thieves,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
staffed,-14.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
custom,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
enter,-13.521273260894592,-13.568272837968257,-13.174405586225934,-14.86978660094578
bedsheets,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
undergo,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
degermifying,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
simple,-13.521273260894592,-12.34588041663181,-13.174405586225934,-13.86978660094578
washing,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
appeals,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
folks,-14.106235761615748,-13.153235338689413,-13.75936808694709,-13.284824100224624
narcissistic,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
identify,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
traits,-14.106235761615748,-15.153235338689413,-13.75936808694709,-14.86978660094578
richwhich,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
meanwhile,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
wirelessan,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
essential,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
feature,-13.521273260894592,-13.568272837968257,-13.174405586225934,-12.547858506058416
consumer,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
hallways,-12.784307666728385,-11.34588041663181,-13.75936808694709,-12.86978660094578
holiday,-12.784307666728385,-12.153235338689413,-14.75936808694709,-13.86978660094578
diamond,-14.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
platinum,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
reserve,-13.521273260894592,-15.153235338689413,-13.174405586225934,-13.86978660094578
atleast,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
75,-13.521273260894592,-15.153235338689413,-14.75936808694709,-12.86978660094578
forefeited,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
minded,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
beware,-13.106235761615748,-12.831307243802051,-14.75936808694709,-13.86978660094578
consider,-14.106235761615748,-13.568272837968257,-14.75936808694709,-12.86978660094578
thanks,-13.106235761615748,-13.153235338689413,-11.75936808694709,-12.284824100224624
sam,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
ole,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
wellbeing,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
cases,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
allergen,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
sufferers,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
sneeze,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
scanning,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
fuzzy,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
interattive,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
ethernet,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
shape,-13.521273260894592,-13.568272837968257,-13.75936808694709,-13.284824100224624
intercommunicative,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
qualities,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
em,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
vacuuming,-13.521273260894592,-13.568272837968257,-14.75936808694709,-14.86978660094578
fluorescent,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
bulbs,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
ceiling,-14.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
dimmer,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
others,-13.106235761615748,-11.831307243802051,-12.437439992059728,-11.284824100224624
gideons,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
bible,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
crib,-14.106235761615748,-15.153235338689413,-13.174405586225934,-14.86978660094578
notes,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
oh,-12.784307666728385,-11.246344743080895,-14.75936808694709,-12.284824100224624
geez,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
whilst,-14.106235761615748,-15.153235338689413,-14.75936808694709,-13.284824100224624
notably,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
corridors,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
lined,-14.106235761615748,-15.153235338689413,-13.75936808694709,-14.86978660094578
carpeted,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
blemishes,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
exception,-14.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
particular,-14.106235761615748,-12.831307243802051,-13.174405586225934,-12.86978660094578
inexcusable,-14.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
defiantly,-14.106235761615748,-15.153235338689413,-13.75936808694709,-14.86978660094578
apparent,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
cafe,-14.106235761615748,-12.568272837968257,-14.75936808694709,-12.86978660094578
drunks,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
stumbling,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
lots,-13.106235761615748,-12.153235338689413,-13.174405586225934,-10.699861599503468
aware,-14.106235761615748,-11.568272837968257,-14.75936808694709,-13.86978660094578
threatened,-13.521273260894592,-14.153235338689413,-14.75936808694709,-14.86978660094578
appear,-14.106235761615748,-13.568272837968257,-13.75936808694709,-14.86978660094578
creative,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
photography,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
dirtyweve,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
westerns,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
cleaner,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
super,-12.784307666728385,-12.34588041663181,-12.437439992059728,-11.699861599503468
security,-14.106235761615748,-11.153235338689413,-14.75936808694709,-14.86978660094578
ruckus,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
hyatts,-14.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
hiltons,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
tries,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
personable,-14.106235761615748,-15.153235338689413,-13.75936808694709,-14.86978660094578
interruption,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
conditions,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
roll,-14.106235761615748,-11.9833103372471,-14.75936808694709,-12.86978660094578
spare,-13.521273260894592,-13.568272837968257,-14.75936808694709,-14.86978660094578
lock,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
turndown,-14.106235761615748,-15.153235338689413,-14.75936808694709,-13.86978660094578
pieces,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
river,-13.521273260894592,-11.568272837968257,-11.75936808694709,-10.011805605818207
noxious,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
eating,-13.521273260894592,-13.568272837968257,-12.437439992059728,-12.86978660094578
mouse,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
critters,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
lurking,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
beforehand,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
cherry,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
koolaid,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
bummed,-14.106235761615748,-15.153235338689413,-13.75936808694709,-14.86978660094578
homeless,-14.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
men,-14.106235761615748,-13.153235338689413,-13.75936808694709,-12.86978660094578
explaining,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
awoken,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
dnd,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
comes,-12.298880839558143,-12.34588041663181,-12.75936808694709,-13.284824100224624
filed,-14.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
police,-13.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
report,-13.106235761615748,-13.153235338689413,-13.75936808694709,-14.86978660094578
managers,-14.106235761615748,-11.9833103372471,-13.75936808694709,-14.86978660094578
video,-13.106235761615748,-14.153235338689413,-13.75936808694709,-13.86978660094578
surveillance,-13.106235761615748,-15.153235338689413,-14.75936808694709,-13.86978660094578
memory,-14.106235761615748,-15.153235338689413,-13.174405586225934,-14.86978660094578
moment,-13.521273260894592,-13.153235338689413,-11.299936468309793,-12.86978660094578
omni,-10.713918338836987,-10.831307243802051,-9.630085070002124,-10.284824100224624
belligerent,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
wouldve,-14.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
gone,-13.521273260894592,-12.153235338689413,-13.75936808694709,-13.284824100224624
hindsight,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
2020,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
needlessly,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
suits,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
headache,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
latest,-14.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
chicagoillinois,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
fully,-14.106235761615748,-13.153235338689413,-12.75936808694709,-14.86978660094578
luxurylevel,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
resemble,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
